neighborhood_id,blkgrp_year,gisjoin,percent_inside
390,2010,G41005100072021,16.913
411,2010,G41005100072021,1.663
248,2010,G41005100072021,0.131
276,2010,G41005100072021,0.003
365,2010,G41005100072021,0.001
295,2010,G41005100072021,3.389
331,2010,G41005100076002,0
362,2010,G41005100076002,100
351,2010,G41005100009022,0
375,2010,G41005100009022,0.088
438,2010,G41005100009022,99.912
59,2010,G41005100032001,77.756
365,2010,G41005100032001,22.244
342,2010,G41005100098042,99.377
378,2010,G41005100098042,0.623
269,2010,G41005100038013,99.971
363,2010,G41005100038013,0.029
272,2010,G41005100041011,0.913
269,2010,G41005100041011,1.027
40,2010,G41005100041011,98.06
72,2010,G41005100098012,50.081
101,2010,G41005100098012,49.919
76,2010,G41006700310052,0
67,2010,G41006700310052,0.202
35,2010,G41006700310052,99.798
2,2010,G41000500203042,0
73,2010,G41000500203042,99.26
12,2010,G41000500203042,0.739
2,2010,G41000500203041,0.029
366,2010,G41000500203041,3.578
15,2010,G41000500203041,0.169
14,2010,G41000500203041,45.861
73,2010,G41000500203041,50.363
12,2010,G41000500203041,0.001
112,2010,G41000500235004,0.43
140,2010,G41000500235004,99.57
115,2010,G41000500237003,28.191
89,2010,G41000500237003,21.95
120,2010,G41000500237003,0.005
219,2010,G41000500237003,49.853
113,2010,G41000500244003,99.989
339,2010,G41000500244003,0.011
51,2010,G41006700317032,100
71,2010,G41000500233003,0.094
43,2010,G41000500233003,2.414
111,2010,G41000500233003,97.466
146,2010,G41000500233003,0.026
412,2010,G41006700326042,100
114,2010,G41007100303021,0.056
349,2010,G41005100058001,94.865
327,2010,G41005100058001,0.129
324,2010,G41005100058001,1.616
434,2010,G41005100058001,3.39
342,2010,G41005100097021,40.008
72,2010,G41005100097021,0.024
101,2010,G41005100097021,59.969
342,2010,G41005100091023,0.062
137,2010,G41005100091023,44.956
378,2010,G41005100091023,54.982
63,2010,G41005100061002,0
194,2010,G41005100061002,100
253,2010,G41005100100012,0.095
47,2010,G41005100100012,99.738
99,2010,G41005100100012,0.167
374,2010,G41005100003014,0.168
375,2010,G41005100003014,99.713
438,2010,G41005100003014,0.119
132,2010,G41005100066012,98.92
63,2010,G41005100066012,0.957
20,2010,G41005100066012,0.122
2,2010,G41005100064042,78.873
286,2010,G41005100064042,0.603
3,2010,G41005100064042,4.381
366,2010,G41005100064042,0.924
409,2010,G41005100064042,0.059
73,2010,G41005100064042,0.006
12,2010,G41005100064042,15.155
30,2010,G41005100099043,99.429
75,2010,G41005100099043,0.571
173,2010,G41005100029031,99.431
156,2010,G41005100029031,0.518
95,2010,G41005100029031,0.049
331,2010,G41005100029031,0.002
244,2010,G41005100001006,8.2
181,2010,G41005100001006,91.8
315,2010,G41005100018013,0.013
281,2010,G41005100018013,3.696
320,2010,G41005100018013,96.234
325,2010,G41005100018013,0.058
281,2010,G41005100075002,0.004
362,2010,G41005100075002,99.971
381,2010,G41005100075002,0.025
181,2010,G41005100002003,88.894
190,2010,G41005100002003,1.101
431,2010,G41005100002003,8.197
432,2010,G41005100002003,1.807
80,2010,G41005100003023,1.699
407,2010,G41005100003023,98.301
329,2010,G41005100082023,99.861
344,2010,G41005100082023,0
437,2010,G41005100082023,0.139
322,2010,G41005100005011,100
348,2010,G41005100005011,0
68,2010,G41005100005022,0.049
322,2010,G41005100005022,99.949
348,2010,G41005100005022,0.002
68,2010,G41005100085002,54.063
137,2010,G41005100085002,0
380,2010,G41005100085002,45.818
437,2010,G41005100085002,0.119
72,2010,G41005100098031,99.252
30,2010,G41005100098031,0.073
75,2010,G41005100098031,0.675
325,2010,G41005100007014,0.761
436,2010,G41005100007014,99.239
369,2010,G41005100095012,3.857
367,2010,G41005100095012,96.095
36,2010,G41005100095012,0.048
351,2010,G41005100008024,0.313
348,2010,G41005100008024,0.109
438,2010,G41005100008024,99.577
350,2010,G41005100009014,50.108
351,2010,G41005100009014,49.892
350,2010,G41005100010005,0.091
347,2010,G41005100010005,99.909
331,2010,G41005100029012,99.991
362,2010,G41005100029012,0.009
173,2010,G41005100029032,100
437,2010,G41005100090003,100
350,2010,G41005100010002,24.425
347,2010,G41005100010002,75.559
375,2010,G41005100010002,0.011
438,2010,G41005100010002,0.005
350,2010,G41005100012022,90.167
351,2010,G41005100012022,9.833
60,2010,G41005100033013,92.069
59,2010,G41005100033013,7.931
368,2010,G41005100034011,52.716
60,2010,G41005100034011,47.284
296,2010,G41005100103042,0.94
294,2010,G41005100103042,99.042
177,2010,G41005100103042,0.001
169,2010,G41005100103042,0.017
325,2010,G41005100016015,99.94
314,2010,G41005100016015,0.06
365,2010,G41005100036021,99.967
295,2010,G41005100036021,0.033
341,2010,G41005100089012,38.607
137,2010,G41005100089012,60.85
437,2010,G41005100089012,0.543
314,2010,G41005100016024,100
173,2010,G41005100018011,2.656
281,2010,G41005100018011,9.314
320,2010,G41005100018011,88.027
314,2010,G41005100018011,0.002
275,2010,G41005100037021,99.998
368,2010,G41005100037021,0.001
60,2010,G41005100037021,0
276,2010,G41005100037021,0
56,2010,G41005100104091,0.044
53,2010,G41005100104091,0.318
38,2010,G41005100104091,99.638
143,2010,G41005100105003,4.391
199,2010,G41005100105003,34.196
23,2010,G41005100105003,61.037
269,2010,G41005100039013,99.999
363,2010,G41005100039013,0.001
105,2010,G41005100068011,0.001
349,2010,G41005100068011,0.02
63,2010,G41005100068011,0.138
346,2010,G41005100068011,99.841
277,2010,G41005100022033,85.197
278,2010,G41005100022033,14.803
311,2010,G41005100024021,0.008
278,2010,G41005100024021,99.989
312,2010,G41005100024021,0.002
271,2010,G41005100041023,91.83
40,2010,G41005100041023,8.17
342,2010,G41005100091022,57.82
137,2010,G41005100091022,1.267
378,2010,G41005100091022,0.211
437,2010,G41005100091022,40.702
319,2010,G41005100026003,0
312,2010,G41005100026003,0
82,2010,G41005100026003,8.388
315,2010,G41005100026003,0.779
293,2010,G41005100026003,16.841
292,2010,G41005100026003,4.94
318,2010,G41005100026003,69.052
271,2010,G41005100042002,81.493
40,2010,G41005100042002,18.507
349,2010,G41005100046012,0.169
326,2010,G41005100046012,0.058
264,2010,G41005100046012,43.266
263,2010,G41005100046012,52.29
268,2010,G41005100046012,0.071
430,2010,G41005100046012,4.146
367,2010,G41005100095021,100
350,2010,G41005100057001,2.9
324,2010,G41005100057001,10.86
434,2010,G41005100057001,86.241
358,2010,G41005100048001,100
296,2010,G41005100103041,46.568
294,2010,G41005100103041,53.432
367,2010,G41005100094001,0.049
36,2010,G41005100094001,98.307
418,2010,G41005100094001,1.644
358,2010,G41005100049002,99.963
430,2010,G41005100049002,0.037
149,2010,G41000500228001,12.11
113,2010,G41000500228001,87.89
148,2010,G41000500238002,99.588
145,2010,G41000500238002,0.412
76,2010,G41006700310051,0.064
35,2010,G41006700310051,99.936
104,2010,G41006700319092,1.084
97,2010,G41006700319092,98.916
355,2010,G41000500211002,99.939
52,2010,G41000500211002,0.061
69,2010,G41006700311001,14.99
35,2010,G41006700311001,85.01
69,2010,G41006700312003,99.741
32,2010,G41006700312003,0.259
321,2010,G41006700321041,100
46,2010,G41006700315072,1.651
39,2010,G41006700315072,98.349
229,2010,G41006700315132,100
229,2010,G41006700315092,42.484
428,2010,G41006700315092,0.076
442,2010,G41006700315092,57.44
65,2010,G41006700305014,77.166
20,2010,G41006700305014,0.602
366,2010,G41006700305014,22.232
46,2010,G41006700316102,97.928
24,2010,G41006700316102,2.072
84,2010,G41006700331011,32.618
85,2010,G41006700331011,67.382
145,2010,G41000500230022,6.332
120,2010,G41000500230022,45.099
110,2010,G41000500230022,46.627
219,2010,G41000500230022,1.942
16,2010,G41000500221053,36.355
300,2010,G41000500221053,49.124
301,2010,G41000500221053,14.521
412,2010,G41006700325032,100
412,2010,G41006700324082,100
145,2010,G41000500229042,96.125
149,2010,G41000500229042,3.875
112,2010,G41000500235003,6.479
78,2010,G41000500235003,0.685
140,2010,G41000500235003,92.836
128,2010,G41000500240001,98.416
123,2010,G41000500240001,1.476
148,2010,G41000500240001,0.007
0,2010,G41000500222012,100
0,2010,G41006700321091,55.844
44,2010,G41006700321091,28.078
321,2010,G41006700321091,16.079
151,2010,G41000500243021,0.283
124,2010,G41000500243021,95.762
142,2010,G41000500243021,2.382
127,2010,G41000500243021,1.487
93,2010,G41000500221014,48.662
55,2010,G41000500221014,51.338
366,2010,G41006700308011,45.718
97,2010,G41006700308011,54.282
13,2010,G41000500221032,52.024
300,2010,G41000500221032,0.001
301,2010,G41000500221032,41.486
308,2010,G41000500221032,6.489
76,2010,G41006700305011,0.506
35,2010,G41006700305011,10.336
20,2010,G41006700305011,89.158
257,2010,G41006700302002,89.395
69,2010,G41006700302002,10.59
28,2010,G41006700302002,0.015
250,2010,G41006700335001,42.011
81,2010,G41006700335001,57.929
71,2010,G41000500234012,0.041
111,2010,G41000500234012,51.803
146,2010,G41000500234012,48.157
151,2010,G41000500243032,99.818
46,2010,G41006700316111,100
31,2010,G41006700329011,65.894
250,2010,G41006700329011,33.054
412,2010,G41006700329011,0.017
442,2010,G41006700329011,1.035
110,2010,G41000500226022,81.588
108,2010,G41000500226022,3.965
413,2010,G41000500226022,0.001
188,2010,G41000500226022,7.466
313,2010,G41000500226022,0.194
339,2010,G41000500226022,0.461
410,2010,G41000500226022,6.325
377,2010,G41000500205012,0.172
135,2010,G41000500205012,3.087
262,2010,G41000500205012,48.474
284,2010,G41000500205012,13.185
313,2010,G41000500205012,35.081
24,2010,G41006700315041,0.132
229,2010,G41006700315041,99.787
442,2010,G41006700315041,0.082
110,2010,G41000500226021,84.824
108,2010,G41000500226021,14.887
165,2010,G41000500226021,0.007
188,2010,G41000500226021,0.006
376,2010,G41000500205041,6.801
377,2010,G41000500205041,5.135
179,2010,G41000500205041,2.621
22,2010,G41000500205041,8.776
134,2010,G41000500205041,3.762
262,2010,G41000500205041,72.904
51,2010,G41006700324063,2.367
412,2010,G41006700324063,97.633
229,2010,G41006700315091,99.978
428,2010,G41006700315091,0.022
92,2010,G41000500232023,0.291
57,2010,G41000500232023,1.633
86,2010,G41000500232023,0.341
43,2010,G41000500232023,60.917
13,2010,G41000500232023,0.426
301,2010,G41000500232023,36.393
61,2010,G41000500217001,15.301
131,2010,G41000500217001,0.527
37,2010,G41000500217001,84.057
136,2010,G41000500217001,0.114
145,2010,G41000500229062,100
412,2010,G41006700326064,100
412,2010,G41006700326081,98.717
442,2010,G41006700326081,1.283
167,2010,G41000500202003,0.794
157,2010,G41000500202003,65.891
66,2010,G41000500202003,29.62
176,2010,G41000500202003,3.395
195,2010,G41000500202003,0.246
255,2010,G41000500202003,0.055
37,2010,G41000500214002,100
51,2010,G41006700317061,21.634
46,2010,G41006700317061,0.4
32,2010,G41006700317061,77.966
46,2010,G41006700315123,5.338
229,2010,G41006700315123,91.663
229,2010,G41006700315141,100
285,2010,G41000500224004,0.324
74,2010,G41000500224004,58.786
58,2010,G41000500224004,0.662
109,2010,G41000500224004,31.526
410,2010,G41000500224004,8.701
51,2010,G41006700317045,99.102
223,2010,G41006700317045,0.898
69,2010,G41006700312002,70.312
46,2010,G41006700312002,0.009
32,2010,G41006700312002,29.679
78,2010,G41000500231001,40.589
140,2010,G41000500231001,0.04
92,2010,G41000500231001,8.135
57,2010,G41000500231001,51.162
86,2010,G41000500231001,0.028
43,2010,G41000500231001,0.044
122,2010,G41006700302003,1.408
119,2010,G41006700302003,0.105
222,2010,G41006700302003,70.76
69,2010,G41006700302003,24.82
46,2010,G41006700302003,2.906
31,2010,G41006700329021,100
18,2010,G41006700302004,100
18,2010,G41006700313002,3.03
69,2010,G41006700313002,17.199
20,2010,G41006700313002,21.81
303,2010,G41006700313002,57.175
356,2010,G41006700313002,0.297
326,2010,G41005100052004,0.007
358,2010,G41005100052004,0.039
430,2010,G41005100052004,99.954
344,2010,G41005100081002,93.169
314,2010,G41005100081002,6.831
329,2010,G41005100092013,99.827
344,2010,G41005100092013,0.082
437,2010,G41005100092013,0.09
277,2010,G41005100034022,0.003
265,2010,G41005100034022,0
368,2010,G41005100034022,0.001
384,2010,G41005100034022,99.996
319,2010,G41005100019004,0.065
82,2010,G41005100019004,0.258
315,2010,G41005100019004,99.553
293,2010,G41005100019004,0.124
315,2010,G41005100027022,0.585
293,2010,G41005100027022,43.338
281,2010,G41005100027022,56.077
105,2010,G41006700304011,79.754
20,2010,G41006700304011,20.246
366,2010,G41006700320054,12.529
19,2010,G41006700320054,0.022
321,2010,G41006700320054,87.448
186,2010,G41000500209001,69.159
172,2010,G41000500209001,0
190,2010,G41000500209001,22.24
90,2010,G41000500209001,0.379
27,2010,G41000500209001,0.217
80,2010,G41000500209001,2.415
94,2010,G41000500209001,0
52,2010,G41000500209001,5.59
97,2010,G41006700319123,100
302,2010,G41006700314041,91.216
69,2010,G41006700314041,2.597
46,2010,G41006700314041,6.188
51,2010,G41006700324081,0.019
24,2010,G41006700324081,1.008
412,2010,G41006700324081,98.973
107,2010,G41006700310034,50.761
245,2010,G41006700310034,0.496
67,2010,G41006700310034,48.743
